,depth,auc,se,fit_times,mean_fit_time,total_fit_time,compute_score_times,mean_compute_score_time,total_compute_score_time
0,,0.5138932430700234,0.0051794919629525385,"[0.05527901649475098, 0.05617809295654297, 0.059298038482666016, 0.05698800086975098, 0.054939985275268555, 0.058573007583618164, 0.05592966079711914, 0.05771303176879883, 0.05857682228088379, 0.05468893051147461]",0.0568164587020874,0.568164587020874,"[1.3828277587890625e-05, 1.3828277587890625e-05, 1.5020370483398438e-05, 1.5020370483398438e-05, 1.71661376953125e-05, 1.52587890625e-05, 1.0013580322265625e-05, 2.7179718017578125e-05, 1.0967254638671875e-05, 1.3113021850585938e-05]",1.5139579772949219e-05,0.0001513957977294922
